estrato,url,tipo,baths,rooms,area,precio,antiguedad,ciudad,departamento,lat,long
5,https://www.fincaraiz.com.co/local-en-arriendo/191070565,local,,,11.0,1700000,menor a 1 año,armenia,quindio,4.5611241,-75.6523306
5,https://www.fincaraiz.com.co/local-en-arriendo/191073238,local,1,,64.0,4300000,1 a 8 años,armenia,quindio,4.5493861419358,-75.663162743378
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191123997,apartaestudio,1,1,35.0,530000,1 a 8 años,armenia,quindio,4.5211027853072,-75.688796508915
4,https://www.fincaraiz.com.co/casa-campestre-en-arriendo/191430457,casa_campestre,5,4,294.0,12000000,16 a 30 años,armenia,quindio,4.4764338,-75.7095214
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10701090,apartamento,2,2,72.0,1800000,menor a 1 año,armenia,quindio,4.5388066,-75.662943
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191411471,apartaestudio,1,1,47.0,1000000,1 a 8 años,armenia,quindio,4.5605075,-75.6577369
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191407493,apartamento,2,20,92.0,2600000,menor a 1 año,armenia,quindio,4.559044614039,-75.647022547154
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191068290,apartamento,2,2,72.0,2000000,menor a 1 año,armenia,quindio,4.5388066,-75.662943
5,https://www.fincaraiz.com.co/casa-en-arriendo/191403542,casa,5,8,550.0,10700000,16 a 30 años,armenia,quindio,4.55274,-75.65613
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10931812,apartamento,2,3,70.0,2200000,9 a 15 años,armenia,quindio,4.5677522,-75.6548377
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191331113,apartamento,1,2,61.0,1013000,más de 30 años,armenia,quindio,4.5350004,-75.6756888
5,https://www.fincaraiz.com.co/oficina-en-arriendo/10554585,oficina,1,1,54.0,3800000,,armenia,quindio,4.5427066479612,-75.658982098103
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/11112606,apartamento,2,2,69.0,1750000,1 a 8 años,armenia,quindio,4.56031864162,-75.657852888107
3,https://www.fincaraiz.com.co/local-en-arriendo/11089230,local,1,1,15.0,750000,1 a 8 años,armenia,quindio,4.533701,-75.678746
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10823110,apartamento,1,1,52.0,1900000,1 a 8 años,armenia,quindio,4.5497413368576,-75.656522512436
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191306755,apartamento,2,2,50.0,1600000,9 a 15 años,armenia,quindio,4.535292209446,-75.675587654114
4,https://www.fincaraiz.com.co/oficina-en-arriendo/8115470,oficina,2,1,40.0,1330000,,armenia,quindio,4.53313888542107,-75.6741690810916
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/11092423,apartamento,2,3,80.0,3800000,1 a 8 años,armenia,quindio,4.5517529,-75.6567189
6,https://www.fincaraiz.com.co/edificio-en-arriendo/8231744,edificio,,1,684.0,22000000,,armenia,quindio,4.54871238916924,-75.6609526200276
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/11039535,apartamento,1,2,50.0,1700000,9 a 15 años,armenia,quindio,4.5485733438083,-75.668609194427
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10786147,apartaestudio,1,1,30.0,1777000,1 a 8 años,armenia,quindio,4.5537627,-75.6580277
5,https://www.fincaraiz.com.co/local-en-arriendo/10472604,local,,1,22.0,1500000,1 a 8 años,armenia,quindio,4.4706540415923,-75.711781681244
4,https://www.fincaraiz.com.co/bodega-en-arriendo/10472659,bodega,,1,902.0,18000000,,armenia,quindio,4.5291103330679,-75.680179595947
5,https://www.fincaraiz.com.co/oficina-en-arriendo/191124835,oficina,1,,28.0,2000000,1 a 8 años,armenia,quindio,4.5649359,-75.6502567
5,https://www.fincaraiz.com.co/local-en-arriendo/10472381,local,2,1,359.0,18000000,,armenia,quindio,4.5504365133303,-75.662627220154
5,https://www.fincaraiz.com.co/local-en-arriendo/10805129,local,1,1,116.0,8700000,16 a 30 años,armenia,quindio,4.5454488282738,-75.661798049241
4,https://www.fincaraiz.com.co/casa-campestre-en-arriendo/11075111,casa_campestre,7,6,700.0,7990000,9 a 15 años,armenia,quindio,4.5623394509271,-75.646771674039
6,https://www.fincaraiz.com.co/casa-en-arriendo/191428728,casa,4,5,500.0,7500000,9 a 15 años,armenia,quindio,4.5507466687709,-75.656983852386
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/10932319,apartamento,2,3,64.0,1146000,1 a 8 años,armenia,quindio,4.517721,-75.712911
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191398691,apartamento,2,3,62.0,1300000,1 a 8 años,armenia,quindio,4.5170937,-75.7161468
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10752225,apartaestudio,1,1,48.0,180000,1 a 8 años,armenia,quindio,4.55720259517862,-75.6609386467416
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191333349,apartamento,1,2,67.0,750000,,armenia,quindio,4.5351261266628,-75.675673484802
2,https://www.fincaraiz.com.co/casa-en-arriendo/191323371,casa,1,2,48.0,600000,16 a 30 años,armenia,quindio,4.5235273474034,-75.688290596008
3,https://www.fincaraiz.com.co/casa-en-arriendo/191373556,casa,2,3,72.0,650000,,armenia,quindio,4.5207547,-75.7104241
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191379229,apartamento,2,2,58.0,1600000,menor a 1 año,armenia,quindio,4.5679491,-75.6507259
5,https://www.fincaraiz.com.co/casa-campestre-en-arriendo/191357581,casa_campestre,6,5,350.0,5000000,9 a 15 años,armenia,quindio,4.4600579803204,-75.796147584915
110,https://www.fincaraiz.com.co/bodega-en-arriendo/191428849,bodega,,,492.0,9400000,,armenia,quindio,4.4849304,-75.7469304
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/10957240,apartamento,2,2,64.0,1270000,1 a 8 años,armenia,quindio,4.542228040635,-75.674203634262
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191077055,apartamento,2,2,57.0,1450000,1 a 8 años,armenia,quindio,4.5465903,-75.6615531
5,https://www.fincaraiz.com.co/bodega-en-arriendo/10554584,bodega,2,1,540.0,10000000,,armenia,quindio,4.5414074,-75.6677069
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191293144,apartamento,2,3,59.0,1300000,,armenia,quindio,4.5363173,-75.6632917
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191436112,apartamento,2,2,70.0,2100000,1 a 8 años,armenia,quindio,4.5437414012622,-75.657294988632
5,https://www.fincaraiz.com.co/casa-en-arriendo/191416413,casa,5,5,110.0,4700000,16 a 30 años,armenia,quindio,4.5650922600014,-75.64995120105
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/11069667,apartamento,2,3,71.0,2200000,,armenia,quindio,4.538806,-75.662943
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/11109734,apartamento,2,2,56.0,1650000,,armenia,quindio,4.5593768,-75.6455266
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10668027,apartaestudio,1,1,65.0,1900000,9 a 15 años,armenia,quindio,4.5606122716421,-75.655369305733
3,https://www.fincaraiz.com.co/lote-en-arriendo-armenia/7138117,lote,,,280.0,800000,,armenia,quindio,4.52510833740234,-75.6991958618164
6,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191057304,apartaestudio,1,1,54.0,1200000,9 a 15 años,armenia,quindio,4.5523466196871,-75.658551561377
110,https://www.fincaraiz.com.co/edificio-en-arriendo/191368095,edificio,4,,456.0,10000000,más de 30 años,armenia,quindio,4.5332002167103,-75.673084229268
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10927135,apartaestudio,1,1,35.0,650000,1 a 8 años,armenia,quindio,4.5378972657607,-75.671244403705
6,https://www.fincaraiz.com.co/oficina-en-arriendo/10329297,oficina,2,1,120.0,6500000,más de 30 años,armenia,quindio,4.535,-75.675688
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10855928,apartaestudio,1,1,34.0,1600000,1 a 8 años,armenia,quindio,4.56761656520143,-75.6553957565071
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/11003437,apartamento,2,3,72.0,2100000,1 a 8 años,armenia,quindio,4.5389712477307,-75.662391345637
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191077669,apartaestudio,1,1,20.0,600000,1 a 8 años,armenia,quindio,4.5436450980277,-75.664578232957
4,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191330931,apartaestudio,1,1,26.0,1800000,,armenia,quindio,4.5761468754116,-75.644774436951
3,https://www.fincaraiz.com.co/casa-en-arriendo/10905762,casa,2,2,77.0,500000,16 a 30 años,armenia,quindio,4.5409061,-75.7020555
4,https://www.fincaraiz.com.co/local-en-arriendo/10518359,local,2,1,130.0,3800000,más de 30 años,armenia,quindio,4.5316348,-75.674578
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10891414,apartamento,2,3,52.0,1400000,,armenia,quindio,4.5643791335068,-75.643191479957
6,https://www.fincaraiz.com.co/casa-en-arriendo/10745777,casa,4,5,350.0,5700000,1 a 8 años,armenia,quindio,4.5533929014477,-75.656416280141
5,https://www.fincaraiz.com.co/local-en-arriendo/10824512,local,1,1,116.0,9990000,1 a 8 años,armenia,quindio,4.543287,-75.662674
6,https://www.fincaraiz.com.co/local-en-arriendo/11066777,local,2,1,130.0,7000000,más de 30 años,armenia,quindio,4.536953,-75.668668
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191298659,apartamento,2,3,102.0,3000000,1 a 8 años,armenia,quindio,4.53461,-75.67518
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10774121,apartaestudio,1,1,36.0,1500000,menor a 1 año,armenia,quindio,4.5436042,-75.657913
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10953999,apartamento,2,2,55.0,1500000,1 a 8 años,armenia,quindio,4.5577537,-75.6578102
110,https://www.fincaraiz.com.co/oficina-en-arriendo/191330960,oficina,2,,210.0,4800000,9 a 15 años,armenia,quindio,4.5601911,-75.6578878
5,https://www.fincaraiz.com.co/casa-en-arriendo/191416596,casa,4,5,350.0,5700000,16 a 30 años,armenia,quindio,4.5533292391135,-75.656532832092
5,https://www.fincaraiz.com.co/casa-campestre-en-arriendo/10408167,casa_campestre,4,3,140.0,4300000,menor a 1 año,armenia,quindio,4.5350004,-75.6756888
5,https://www.fincaraiz.com.co/local-en-arriendo/10689464,local,,1,200.0,8330000,,armenia,quindio,4.5359594,-75.6634381
6,https://www.fincaraiz.com.co/local-en-arriendo/10915589,local,2,1,128.0,7000000,1 a 8 años,armenia,quindio,4.535063,-75.671441
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10706515,apartamento,2,2,50.0,2200000,,armenia,quindio,4.5742341,-75.6463003
110,https://www.fincaraiz.com.co/local-en-arriendo/10794311,local,1,1,50.0,2900000,1 a 8 años,armenia,quindio,4.5353012016761,-75.66348492332
110,https://www.fincaraiz.com.co/local-en-arriendo/191331039,local,2,,130.0,3900000,9 a 15 años,armenia,quindio,4.5316985991617,-75.674278736115
4,https://www.fincaraiz.com.co/apartamento-en-arriendo/191420994,apartamento,2,3,81.0,2000000,1 a 8 años,armenia,quindio,4.5656025,-75.6540028
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191225838,apartamento,5,4,215.0,3600000,1 a 8 años,armenia,quindio,4.5575885,-75.6603012
3,https://www.fincaraiz.com.co/local-en-arriendo/10211451,local,1,1,30.0,1100000,16 a 30 años,armenia,quindio,4.5411908,-75.671151
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10472453,apartamento,2,2,104.0,3000000,,armenia,quindio,4.56047906466,-75.653078556061
0,https://www.fincaraiz.com.co/lote-en-arriendo/191445523,lote,,,4300.0,3600000,,armenia,quindio,4.5130679662187,-75.740127802622
3,https://www.fincaraiz.com.co/local-en-arriendo/11112029,local,1,1,75.0,1840000,,armenia,quindio,4.5391106903316,-75.6706808250567
110,https://www.fincaraiz.com.co/local-en-arriendo/11113373,local,1,1,106.0,4500000,,armenia,quindio,4.5397841971583,-75.669289827347
0,https://www.fincaraiz.com.co/local-en-arriendo/191428747,local,1,,50.0,3500000,,armenia,quindio,4.5679491,-75.6507259
110,https://www.fincaraiz.com.co/bodega-en-arriendo/191445535,bodega,4,,1318.0,22950000,,armenia,quindio,4.4850232,-75.7056663
3,https://www.fincaraiz.com.co/oficina-en-arriendo/8239752,oficina,1,1,26.0,1200000,,armenia,quindio,4.5350004,-75.6756888
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/10794181,apartamento,2,2,74.0,3300000,1 a 8 años,armenia,quindio,4.5502717,-75.6541108
5,https://www.fincaraiz.com.co/bodega-en-arriendo/10472342,bodega,2,1,700.0,12000000,,armenia,quindio,0,0
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/10256511,apartamento,2,2,88.0,3000000,1 a 8 años,armenia,quindio,4.5612707,-75.6553196
7,https://www.fincaraiz.com.co/casa-campestre-en-arriendo/191380007,casa_campestre,4,4,400.0,6500000,9 a 15 años,armenia,quindio,4.4926547,-75.6991146
100,https://www.fincaraiz.com.co/casa-campestre-en-arriendo/11051531,casa_campestre,4,3,500.0,4807000,,armenia,quindio,4.4642937214596,-75.732214450836
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10913120,apartaestudio,1,1,39.0,2200000,1 a 8 años,armenia,quindio,4.5441432,-75.6576936
0,https://www.fincaraiz.com.co/oficina-en-arriendo/11077651,oficina,2,1,402.0,10000000,más de 30 años,armenia,quindio,4.5342487829744,-75.674928012143
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/10850917,apartamento,3,3,194.0,3800000,16 a 30 años,armenia,quindio,4.5512279441899,-75.655460357666
5,https://www.fincaraiz.com.co/oficina-en-arriendo/191195687,oficina,3,,250.0,2800000,16 a 30 años,armenia,quindio,4.5494233716651,-75.662743064001
4,https://www.fincaraiz.com.co/local-en-arriendo/8174552,local,1,1,126.0,7140000,1 a 8 años,armenia,quindio,4.53977228034999,-75.6653385832789
110,https://www.fincaraiz.com.co/bodega-en-arriendo/191428811,bodega,9,,2608.0,42980000,,armenia,quindio,4.4850232,-75.7056663
6,https://www.fincaraiz.com.co/apartamento-en-arriendo/191381613,apartamento,1,1,82.0,3567000,1 a 8 años,armenia,quindio,4.4676605846544,-75.758547993946
3,https://www.fincaraiz.com.co/local-en-arriendo/191331196,local,2,2,80.0,2500000,1 a 8 años,armenia,quindio,4.5350004,-75.6756888
4,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10466552,apartaestudio,1,1,25.0,780000,1 a 8 años,armenia,quindio,4.5747565715815,-75.644114613533
6,https://www.fincaraiz.com.co/oficina-en-arriendo/10533146,oficina,2,1,30.0,2250000,más de 30 años,armenia,quindio,4.531042,-75.674029
4,https://www.fincaraiz.com.co/local-en-arriendo/10698141,local,,1,13.0,1179000,16 a 30 años,armenia,quindio,4.5421799125064,-75.663721561432
110,https://www.fincaraiz.com.co/local-en-arriendo/191333001,local,,,6.0,1165000,más de 30 años,armenia,quindio,4.5351007649786,-75.67304641022
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191364967,apartamento,2,3,48.0,850000,1 a 8 años,armenia,quindio,4.5348713,-75.6988374
4,https://www.fincaraiz.com.co/local-en-arriendo/10611946,local,1,1,100.0,2500000,,armenia,quindio,4.5945627987511,-75.641555786133
5,https://www.fincaraiz.com.co/casa-campestre-en-arriendo/191438333,casa_campestre,5,3,228.0,6000000,,armenia,quindio,4.614368475718,-75.630097389221
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/11104622,apartamento,2,3,86.0,2611000,1 a 8 años,armenia,quindio,4.5363173,-75.6632917
2,https://www.fincaraiz.com.co/casa-en-arriendo/11105532,casa,1,3,72.0,800000,16 a 30 años,armenia,quindio,4.5382085,-75.6870183
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191275601,apartamento,4,3,170.0,4321000,,armenia,quindio,4.5611975669159,-75.655376328902
6,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10929405,apartaestudio,1,1,36.0,2700000,1 a 8 años,armenia,quindio,4.532998,-75.666915
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191395327,apartamento,2,3,98.0,2050000,16 a 30 años,armenia,quindio,4.5431289721101,-75.66255001597
4,https://www.fincaraiz.com.co/local-en-arriendo/191330944,local,,2,150.0,7500000,16 a 30 años,armenia,quindio,4.5546885836027,-75.657530484986
5,https://www.fincaraiz.com.co/local-en-arriendo/10920077,local,1,1,27.0,1300000,16 a 30 años,armenia,quindio,4.5414074,-75.6677069
100,https://www.fincaraiz.com.co/casa-en-arriendo/10934325,casa,4,4,220.0,8000000,16 a 30 años,armenia,quindio,4.7088738,-75.6127766
3,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10077586,apartaestudio,1,1,30.0,700000,menor a 1 año,armenia,quindio,4.53883665301007,-75.6673313149312
4,https://www.fincaraiz.com.co/local-en-arriendo-armenia/7806838,local,,1,114.0,5000000,,armenia,quindio,4.54423680693017,-75.680722669226
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191331118,apartamento,2,2,55.0,2048500,,armenia,quindio,4.5385980827696,-75.663079015563
0,https://www.fincaraiz.com.co/local-en-arriendo/191428777,local,1,,30.0,1200000,,armenia,quindio,4.5278161965475,-75.713331699371
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191288639,apartaestudio,1,1,38.0,1500000,1 a 8 años,armenia,quindio,4.537676,-75.66336
3,https://www.fincaraiz.com.co/oficina-en-arriendo/10810059,local,1,,98.0,2300000,más de 30 años,armenia,quindio,4.5350004,-75.6756888
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191399082,apartamento,2,2,70.0,1800000,,armenia,quindio,4.5507466687709,-75.653711557388
4,https://www.fincaraiz.com.co/oficina-en-arriendo/10317966,oficina,,1,20.0,850000,16 a 30 años,armenia,quindio,4.535378,-75.675782
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/191132674,apartamento,2,3,80.0,2580000,1 a 8 años,armenia,quindio,4.5641513597178,-75.654777411752
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/191305038,apartamento,1,2,40.0,790000,1 a 8 años,armenia,quindio,4.5431745598445,-75.669010877609
3,https://www.fincaraiz.com.co/local-en-arriendo/191381604,local,1,,20.0,950000,9 a 15 años,armenia,quindio,4.5295737971568,-75.675566196442
6,https://www.fincaraiz.com.co/casa-en-arriendo/191275649,casa,5,5,400.0,3000000,9 a 15 años,armenia,quindio,4.5589398,-75.665343
4,https://www.fincaraiz.com.co/local-en-arriendo/10634250,local,1,1,414.0,19789700,1 a 8 años,armenia,quindio,4.5411013,-75.6641587
3,https://www.fincaraiz.com.co/casa-en-arriendo/191283858,casa,1,3,70.0,770000,,armenia,quindio,4.5350431808424,-75.685001429625
6,https://www.fincaraiz.com.co/local-en-arriendo/10267036,local,2,1,158.0,3320000,9 a 15 años,armenia,quindio,4.54847648447526,-75.6677014809509
4,https://www.fincaraiz.com.co/casa-en-arriendo/191319216,casa,2,5,180.0,1900000,1 a 8 años,armenia,quindio,4.55415,-75.65718
4,https://www.fincaraiz.com.co/consultorio-en-arriendo/11064235,consultorio,,1,27.0,1500000,,armenia,quindio,4.544826,-75.6607373
0,https://www.fincaraiz.com.co/apartamento-en-arriendo/191358782,apartamento,2,3,80.0,2398000,,armenia,quindio,4.540192,-75.66512
3,https://www.fincaraiz.com.co/local-en-arriendo/10596485,local,,1,33.0,1300000,1 a 8 años,armenia,quindio,4.5341321,-75.67571
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/11093778,apartaestudio,1,1,31.0,1350000,1 a 8 años,armenia,quindio,4.5350004,-75.6756888
4,https://www.fincaraiz.com.co/oficina-en-arriendo/10698569,oficina,1,1,15.0,570000,más de 30 años,armenia,quindio,4.5333872,-75.6726586
5,https://www.fincaraiz.com.co/casa-campestre-en-arriendo/10472684,casa_campestre,4,3,140.0,4000000,,armenia,quindio,4.4717169057882,-75.719683170319
4,https://www.fincaraiz.com.co/oficina-en-arriendo/10408842,oficina,1,1,22.0,650000,más de 30 años,armenia,quindio,4.534238,-75.673583
4,https://www.fincaraiz.com.co/oficina-en-arriendo/10636349,oficina,1,1,31.0,1090000,16 a 30 años,armenia,quindio,4.534107,-75.6728161
6,https://www.fincaraiz.com.co/local-en-arriendo/10945993,local,2,1,250.0,2500000,16 a 30 años,armenia,quindio,4.539335,-75.661163
110,https://www.fincaraiz.com.co/bodega-en-arriendo/10518178,bodega,1,1,200.0,4500000,,armenia,quindio,4.5379342,-75.6751182
3,https://www.fincaraiz.com.co/apartamento-en-arriendo/10906487,apartamento,2,3,58.0,1400000,1 a 8 años,armenia,quindio,4.516312,-75.716864
5,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/191281775,apartaestudio,2,1,62.0,1800000,,armenia,quindio,4.5506183286048,-75.653845667839
4,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10584580,apartaestudio,1,1,38.0,1400000,menor a 1 año,armenia,quindio,4.5724522,-75.6462134
4,https://www.fincaraiz.com.co/local-en-arriendo/10518356,local,,1,50.0,2000000,1 a 8 años,armenia,quindio,4.5350004,-75.6756888
110,https://www.fincaraiz.com.co/local-en-arriendo/10681029,local,2,8,250.0,2500000,16 a 30 años,armenia,quindio,4.533862743275,-75.671775330118
1,https://www.fincaraiz.com.co/apartamento-en-arriendo/191371110,apartamento,1,2,48.0,750000,1 a 8 años,armenia,quindio,4.50467108372,-75.692356824875
5,https://www.fincaraiz.com.co/apartamento-en-arriendo/11047029,apartamento,4,4,155.0,3000000,16 a 30 años,armenia,quindio,4.5546047613244,-75.657883601065
6,https://www.fincaraiz.com.co/apartaestudio-en-arriendo/10999066,apartaestudio,1,1,41.0,2079000,,armenia,quindio,4.5517643,-75.6567393
